Transcript Sense_junction_reads Antisense_junction_reads
BL00597_cuf1 1 0
BL18686_evm0 39 0
BL19528_cuf4 11 0
BL21967_cuf12 1 0
BL29706_evm0 0 1
BL50640_cuf0 1 0
