Transcript Sense_junction_reads Antisense_junction_reads
BL06488_cuf3 4 0
BL06493_evm6 2 0
BL06494_cuf0 1 0
BL06548_cuf24 1 0
BL06569_evm1 1 0
BL06594_cuf0 3 0
BL06658_cuf0 1 0
BL06662_cuf0 1 0
BL06685_cuf0 1 0
BL06718_cuf1 2 0
BL06723_evm1 1 0
BL06741_cuf5 1 0
BL06778_cuf2 1 0
BL06804_cuf0 1 0
BL06807_cuf0 1 0
BL06818_cuf1 2 0
BL06870_cuf14 2 0
BL06871_cuf0 1 0
BL06874_cuf3 1 0
BL06897_cuf29 1 0
BL06926_evm1 1 0
BL06942_cuf9 3 0
BL06958_cuf0 5 0
BL06973_evm1 1 0
BL06975_cuf1 5 0
BL06977_cuf0 1 0
BL07011_evm2 1 0
BL07015_cuf0 1 0
BL07027_cuf6 1 0
BL07052_evm12 1 0
BL07067_evm0 1 0
BL07088_cuf0 1 0
BL07110_cuf1 1 0
BL07120_evm0 1 0
BL07187_cuf0 1 0
BL07214_cuf2 2 0
BL07224_cuf2 1 0
BL07259_cuf0 1 0
BL07268_cuf4 1 0
BL07274_evm0 1 0
BL07306_evm0 1 0
BL07333_evm0 1 0
BL07338_cuf1 1 0
BL07365_cuf3 1 0
BL07377_cuf0 1 0
BL07382_cuf0 1 0
BL07385_cuf2 1 0
BL07417_cuf0 1 0
BL07443_cuf11 1 0
BL07475_cuf9 1 0
BL07514_cuf12 1 0
BL07543_cuf21 1 0
BL07551_cuf9 3 0
BL07574_evm6 2 0
BL07631_evm3 1 0
BL07674_evm0 1 0
BL07676_cuf1 22 0
BL07684_evm0 1 0
BL07704_cuf0 0 1
BL07706_cuf0 2 0
BL07710_cuf0 1 0
BL07728_cuf1 1 0
BL07765_evm0 2 0
BL07849_evm0 1 0
BL07865_cuf0 1 0
BL07898_cuf1 1 0
BL07933_cuf6 1 0
BL07946_evm2 1 0
BL08004_cuf2 1 0
BL08018_cuf9 1 0
BL08040_evm0 1 0
BL08089_cuf4 2 0
BL08119_cuf15 1 0
BL08138_cuf7 1 0
BL08150_cuf0 2 0
BL08161_cuf3 1 0
BL08174_cuf4 1 0
BL08176_cuf0 2 0
BL08181_cuf0 1 0
BL08197_cuf0 1 0
BL08218_cuf1 1 0
BL08245_cuf3 1 0
BL08258_evm0 3 0
BL08301_evm0 1 0
BL08317_cuf2 1 0
BL08318_cuf2 1 0
BL08338_cuf3 1 0
BL08367_cuf0 1 0
BL08380_evm0 1 0
BL08391_cuf5 1 0
BL08403_cuf0 2 0
BL08443_cuf0 2 0
BL08474_cuf0 2 0
BL08497_cuf1 1 0
BL08508_evm0 1 0
BL08539_evm0 15 0
BL08549_cuf4 1 0
BL08557_cuf0 2 0
BL08614_cuf10 1 0
BL08619_cuf0 0 4
BL08625_cuf0 2 0
BL08645_evm0 5 0
BL08692_cuf2 1 0
BL08693_cuf0 1 0
BL08739_cuf0 1 0
BL08752_evm0 1 0
BL08810_cuf1 2 0
BL08879_evm0 1 0
BL08913_cuf0 1 0
BL08925_cuf0 1 0
BL08931_cuf0 1 0
BL08946_evm0 1 0
BL08970_cuf0 1 0
BL08971_cuf2 1 0
BL09077_cuf0 1 0
BL09082_evm1 1 0
BL09105_cuf9 1 0
BL09134_evm2 13 0
BL09142_evm14 2 0
BL09159_cuf0 1 0
BL09162_evm1 1 0
BL09202_evm3 2 0
BL09234_cuf0 1 0
BL09245_cuf8 1 0
BL09280_evm1 1 0
BL09303_cuf0 93 0
BL09334_evm3 1 0
BL09399_evm0 9 0
BL09433_cuf0 1 0
BL09437_cuf5 1 0
BL09584_cuf1 1 0
BL09601_evm0 1 0
BL09614_evm0 1 0
BL09626_cuf3 1 0
BL09682_cuf0 1 0
BL09729_evm0 1 0
BL09751_cuf5 10 0
BL09815_cuf0 1 0
BL09834_cuf4 1 0
BL09839_cuf0 0 1
BL09863_cuf0 1 0
BL09884_evm0 1 0
BL09908_evm2 1 0
BL09956_cuf0 1 0
BL09992_evm1 1 0
BL10055_evm28 1 0
BL10072_evm0 3 0
BL10153_cuf5 2 0
BL10179_cuf3 1 0
BL10201_cuf1 1 0
BL10230_cuf3 1 0
BL10231_cuf0 1 0
BL10233_cuf0 1 0
BL10271_evm0 1 0
BL10273_cuf1 1 0
BL10276_cuf7 0 1
BL10321_cuf6 1 0
BL10326_cuf0 2 0
BL10348_cuf4 1 0
BL10358_cuf41 2 0
BL10411_cuf4 1 0
BL10412_cuf22 1 0
BL10424_cuf0 1 0
BL10442_cuf4 1 0
BL10454_cuf4 2 0
BL10521_evm1 44 0
BL10523_cuf0 1 0
BL10569_cuf0 2 0
BL10577_cuf17 1 0
BL10616_evm0 14 0
BL10623_cuf1 1 0
BL10647_evm0 1 0
BL10685_cuf2 5 0
BL10687_cuf0 1 0
BL10691_cuf1 1 0
BL10697_cuf0 1 0
BL10735_evm5 1 0
BL10738_cuf0 1 0
BL10739_evm1 1 0
BL10754_cuf1 1 0
BL10764_cuf0 2 0
BL10859_cuf1 1 0
BL10880_cuf1 2 0
BL10893_evm2 1 0
BL10943_cuf0 1 0
BL10964_cuf1 1 0
BL10970_cuf0 1 0
BL11054_evm3 1 0
BL11074_evm6 1 0
BL11078_evm0 1 0
BL11086_cuf6 1 0
BL11103_cuf0 1 0
BL11106_cuf0 1 0
BL11155_cuf0 1 0
BL11228_cuf4 1 0
BL11234_cuf0 1 0
BL11239_cuf7 1 0
BL11241_cuf4 1 0
BL11268_cuf1 1 0
BL11281_cuf2 1 0
BL11296_evm0 1 0
BL11342_cuf2 1 0
BL11348_evm0 8 0
BL11380_cuf0 1 0
BL11484_cuf0 1 0
BL11494_cuf5 1 0
BL11514_cuf3 1 0
BL11580_cuf0 2 0
BL11640_cuf0 1 0
BL11654_evm5 1 0
BL11662_cuf1 1 0
BL11695_cuf0 1 0
BL11722_cuf3 2 0
BL11806_cuf1 2 0
BL11829_cuf0 2 0
BL11857_cuf0 1 0
BL11866_cuf0 1 0
BL11867_cuf4 1 0
BL11873_cuf5 1 0
BL11906_cuf5 1 0
BL11931_cuf0 4 0
BL11943_evm0 4 0
BL11944_cuf1 4 0
BL12006_cuf6 1 0
BL12044_cuf1 1 0
BL12081_cuf0 2 0
BL12159_cuf0 1 0
BL12192_cuf3 2 0
BL12207_cuf3 1 0
BL12232_cuf0 1 0
BL12282_evm3 1 0
BL12307_cuf0 2 0
BL12312_cuf3 1 0
BL12318_cuf5 1 0
BL12327_cuf3 1 0
BL12329_cuf5 1 0
BL12334_cuf0 1 0
BL12466_cuf7 6 0
BL12486_cuf0 1 0
BL12500_evm3 1 0
BL12552_evm0 1 0
BL12641_cuf1 1 0
BL12644_cuf18 1 0
BL12742_cuf27 1 0
BL12752_cuf7 1 0
BL12767_cuf4 1 0
BL12796_evm4 1 0
BL12818_cuf0 1 0
BL12828_cuf0 1 0
BL12833_evm2 1 0
BL12844_cuf2 3 0
BL12845_evm0 5 0
BL12864_cuf0 1 0
BL12866_cuf3 1 0
BL13028_cuf0 1 0
BL13047_cuf0 2 0
BL13088_cuf3 1 0
BL13106_cuf18 1 0
BL13131_cuf3 1 0
BL13163_evm0 1 0
BL13189_cuf7 2 0
BL13208_cuf0 1 0
BL13217_evm0 2 0
BL13242_cuf2 1 0
BL13258_cuf0 1 0
BL13276_evm0 1 0
BL13289_cuf0 1 0
BL13298_cuf6 3 0
BL13302_evm0 1 0
BL13320_cuf1 1 0
BL13341_cuf8 1 0
BL13375_cuf2 1 0
BL13419_cuf6 2 0
BL13435_evm1 1 0
BL13500_cuf1 1 0
BL13531_cuf3 1 0
BL13564_cuf1 1 0
BL13586_evm14 3 0
BL13615_cuf0 1 0
BL13706_cuf0 1 0
BL13754_evm0 6 0
BL13798_evm0 1 0
BL13801_cuf0 15 0
BL13828_cuf3 1 0
BL13836_cuf0 1 0
BL13895_evm2 1 0
BL13967_evm1 4 0
BL13978_cuf0 1 0
BL13987_cuf5 3 0
BL14014_cuf3 1 0
BL14023_cuf0 1 0
BL14024_cuf0 2 0
BL14089_evm0 1 0
BL14090_cuf3 1 0
BL14132_cuf3 1 0
BL14179_cuf0 1 0
BL14206_evm0 1 0
BL14216_cuf0 1 0
BL14258_cuf1 1 0
BL14288_evm0 1 0
BL14357_cuf0 1 0
BL14408_cuf0 1 0
BL14415_cuf4 1 0
BL14482_cuf28 1 0
BL14524_evm0 2 0
BL14561_cuf0 1 0
BL14577_cuf0 1 0
BL14595_evm0 1 0
BL14596_cuf0 11 0
BL14641_cuf2 2 0
BL14643_cuf1 2 0
BL14706_cuf1 1 0
BL14736_cuf0 3 0
BL14789_cuf0 2 0
BL14831_evm4 1 0
BL14864_cuf2 1 0
BL14874_evm0 1 0
BL14910_cuf0 1 0
BL14956_evm0 2 0
BL14957_cuf0 3 0
BL14969_cuf7 1 0
BL15025_evm0 4 0
BL15029_evm5 1 0
BL15060_cuf5 9 0
BL15061_cuf1 1 0
BL15080_cuf4 1 0
BL15091_evm0 1 0
BL15123_cuf1 1 0
BL15125_cuf3 1 0
BL15135_evm0 2 0
BL15150_cuf3 1 0
BL15161_cuf0 1 0
BL15218_cuf1 6 0
BL15238_cuf0 1 0
BL15256_evm0 1 0
BL15278_cuf9 1 0
BL15321_cuf0 1 0
BL15327_evm0 1 0
BL15345_cuf0 1 0
BL15350_cuf3 2 0
BL15487_evm0 1 0
BL15501_evm1 1 0
BL15517_cuf3 2 0
BL15540_cuf4 1 0
BL15563_cuf0 1 0
BL15565_evm1 1 0
BL15598_cuf0 1 0
BL15635_cuf0 1 0
BL15678_cuf0 1 0
BL15681_evm0 1 0
BL15730_cuf0 0 1
BL15736_evm0 3 0
BL15737_cuf0 4 0
BL15753_evm0 1 0
BL15772_cuf0 1 0
BL15784_cuf0 1 0
BL15804_cuf1 0 229
BL15813_evm2 1 0
BL15818_cuf6 1 0
BL15852_evm5 1 0
BL15857_evm3 1 0
BL15981_cuf1 3 0
BL16004_cuf5 1 0
BL16026_evm0 1 0
BL16098_cuf0 1 0
BL16108_cuf0 1 0
BL16156_cuf0 2 0
BL16220_cuf1 3 0
BL16290_evm16 1 0
BL16327_cuf3 1 0
BL16332_cuf8 1 0
BL16334_evm0 1 0
BL16392_evm0 2 0
BL16503_cuf0 1 0
BL16507_cuf1 0 11
BL16534_cuf0 0 1
BL16558_cuf0 1 0
BL16565_cuf2 1 0
BL16570_cuf1 1 0
BL16603_cuf6 1 0
BL16704_cuf1 1 0
BL16719_cuf1 13 0
BL16748_cuf0 1 0
BL16789_cuf0 1 0
BL16801_cuf7 1 0
BL16813_cuf0 1 0
BL16823_cuf0 1 0
BL16845_evm2 1 0
BL16847_cuf3 1 0
BL16896_cuf1 4 0
BL16900_cuf1 1 0
BL16902_cuf3 1 0
BL16981_cuf14 3 0
BL17013_cuf1 1 0
BL17031_evm0 1 0
BL17064_cuf0 1 0
BL17073_cuf3 2 0
BL17144_cuf22 1 0
BL17146_cuf2 1 0
BL17160_evm2 1 0
BL17182_cuf0 2 0
BL17192_cuf3 2 0
BL17290_cuf0 1 0
BL17347_evm0 1 0
BL17354_cuf0 1 0
BL17390_cuf3 1 0
BL17397_evm1 1 0
BL17451_evm7 4 0
BL17457_cuf3 2 0
BL17461_cuf1 1 0
BL17480_cuf1 1 0
BL17486_evm13 1 0
BL17581_cuf0 1 0
BL17590_cuf0 1 0
BL17599_evm1 0 1
BL17676_cuf1 1 0
BL17702_cuf0 1 0
BL17709_cuf1 2 0
BL17794_cuf5 2 0
BL17795_cuf0 1 0
BL17839_evm5 1 0
BL17847_cuf1 2 0
BL17871_cuf2 1 0
BL17874_cuf0 1 0
BL17918_cuf5 1 0
BL17970_evm0 1 0
BL17999_cuf3 1 0
BL18025_evm4 1 0
BL18079_cuf0 1 0
BL18174_cuf0 4 0
BL18194_cuf0 1 0
BL18198_cuf0 1 0
BL18204_cuf6 1 0
BL18247_evm10 1 0
BL18281_cuf0 1 0
BL18297_cuf11 3 0
BL18335_evm8 2 0
BL18375_cuf1 2 0
BL18376_cuf18 1 0
BL18442_cuf1 0 1
BL18455_cuf0 1 0
BL18458_evm0 1 0
BL18470_cuf0 1 0
BL18478_cuf5 1 0
BL18494_evm0 1 0
BL18610_cuf30 2 0
BL18627_cuf11 1 0
BL18641_evm0 1 0
BL18668_cuf1 2 0
BL18693_cuf0 1 0
BL18702_cuf2 1 0
BL18727_cuf3 2 0
BL18820_cuf0 2 0
BL18846_cuf3 1 0
BL18862_evm16 2 0
BL18894_evm0 1 0
BL18898_evm6 1 0
BL18905_cuf4 5 0
BL18944_cuf0 1 0
BL18947_cuf0 1 0
BL18965_cuf0 4 0
BL19029_cuf1 1 0
BL19036_cuf7 1 0
BL19072_cuf11 1 0
BL19099_cuf1 1 0
BL19191_evm0 1 0
BL19192_evm6 1 0
BL19223_cuf2 4 0
BL19246_cuf2 1 0
BL19257_evm6 1 0
BL19274_evm1 1 0
BL19294_evm0 1 0
BL19311_cuf0 1 0
BL19327_evm0 1 0
BL19350_cuf2 1 0
BL19403_cuf3 2 0
BL19425_cuf0 1 0
BL19434_evm0 2 0
BL19435_evm0 7 0
BL19452_cuf4 1 0
BL19482_cuf0 1 0
BL19526_evm0 1 0
BL19563_evm1 1 0
BL19618_cuf0 2 0
BL19630_evm0 1 0
BL19776_evm2 1 0
BL19797_cuf1 1 0
BL19812_cuf0 1 0
BL19823_cuf2 1 0
BL19827_cuf0 1 0
BL19912_evm0 1 0
BL19939_cuf12 1 0
BL19978_cuf0 1 0
BL19990_cuf4 3 0
BL20009_cuf1 1 0
BL20011_cuf3 1 0
BL20023_evm1 1 0
BL20029_evm0 1 0
BL20033_cuf0 1 0
BL20040_cuf1 1 0
BL20046_cuf0 1 0
BL20072_cuf5 1 0
BL20076_cuf0 3 0
BL20146_evm0 1 0
BL20168_cuf0 1 0
BL20200_cuf2 1 0
BL20219_cuf0 1 0
BL20286_cuf8 2 0
BL20329_cuf2 1 0
BL20358_cuf1 4 0
BL20400_evm0 1 0
BL20469_cuf0 2 0
BL20699_evm0 1 0
BL20736_cuf0 2 0
BL20822_cuf1 3 0
BL20829_cuf0 1 0
BL20870_cuf1 1 0
BL20878_cuf0 1 0
BL20962_cuf6 1 0
BL20985_cuf1 1 0
BL21019_evm0 1 0
BL21066_cuf3 1 0
BL21097_cuf1 1 0
BL21129_cuf4 2 0
BL21142_cuf0 1 0
BL21143_cuf0 1 0
BL21144_cuf1 1 0
BL21166_cuf1 2 0
BL21170_cuf0 1 0
BL21198_evm0 1 0
BL21213_cuf0 1 0
BL21225_cuf1 1 0
BL21234_cuf0 1 0
BL21291_cuf3 1 0
BL21296_cuf2 1 0
BL21305_cuf0 1 0
BL21320_cuf0 1 0
BL21340_cuf0 1 0
BL21367_cuf1 1 0
BL21393_cuf0 1 0
BL21408_evm6 1 0
BL21409_cuf2 1 0
BL21426_evm0 1 0
BL21452_cuf1 1 0
BL21454_cuf1 2 0
BL21456_evm0 1 0
BL21505_cuf3 1 0
BL21517_evm0 1 0
BL21539_cuf1 1 0
BL21555_evm0 1 0
BL21562_cuf0 1 0
BL21573_cuf0 1 0
BL21575_evm0 4 0
BL21604_cuf0 1 0
BL21622_cuf0 1 0
BL21625_cuf3 2 0
BL21638_cuf0 1 0
BL21653_cuf0 1 0
BL21671_evm0 1 0
BL21710_cuf9 1 0
BL21720_cuf0 2 0
BL21722_cuf0 1 0
BL21727_cuf18 1 0
BL21747_cuf0 1 0
BL21783_evm1 1 0
BL21823_cuf4 1 0
BL21858_cuf1 1 0
BL21866_cuf0 1 0
BL21867_cuf0 3 0
BL21874_cuf0 1 0
BL21899_cuf1 1 0
BL21942_cuf0 1 0
BL21967_cuf12 1 0
BL21968_cuf4 1 0
BL22001_evm7 2 0
BL22017_cuf2 1 0
BL22049_cuf8 2 0
BL22075_cuf0 2 0
BL22113_cuf0 1 0
BL22144_evm1 1 0
BL22147_evm1 9 0
BL22153_evm5 1 0
BL22165_cuf2 1 0
BL22172_cuf2 1 0
BL22199_cuf12 2 0
BL22253_cuf0 2 0
BL22275_cuf0 1 0
BL22297_evm2 1 0
BL22298_cuf0 1 0
BL22318_evm0 1 0
BL22357_evm1 1 0
BL22394_evm0 1 0
BL22406_evm0 2 0
BL22412_cuf1 1 0
BL22437_cuf1 1 0
BL22479_evm3 1 0
BL22481_cuf5 1 0
BL22527_cuf1 1 0
BL22578_cuf0 1 0
BL22585_evm0 2 0
BL22642_cuf4 1 0
BL22645_cuf2 4 0
BL22666_cuf0 2 0
BL22717_cuf5 1 0
BL22723_cuf2 4 0
BL22726_cuf2 1 0
BL22748_cuf0 1 0
BL22756_cuf0 2 0
BL22787_cuf1 1 0
BL22815_evm0 1 0
BL22825_cuf2 1 0
BL22919_evm5 2 0
BL22966_evm5 1 0
BL22996_cuf2 1 0
BL23011_cuf2 1 0
BL23042_evm0 1 0
BL23057_cuf4 1 0
BL23104_cuf4 1 0
BL23126_cuf0 1 0
BL23188_cuf1 1 0
BL23205_evm0 1 1
BL23229_cuf0 1 0
BL23258_cuf0 1 0
BL23311_cuf0 2 0
BL23318_cuf0 0 1
BL23334_cuf8 0 1
BL23365_evm1 1 0
BL23388_cuf7 1 0
BL23392_cuf2 21 0
BL23409_cuf0 1 0
BL23413_cuf6 1 0
BL23418_cuf31 1 0
BL23440_cuf7 2 0
BL23463_cuf35 1 0
BL23466_evm0 1 0
BL23548_cuf1 1 0
BL23586_evm5 1 0
BL23619_cuf0 1 0
BL23661_cuf3 1 0
BL23674_evm1 1 0
BL23683_evm0 2 0
BL23732_cuf0 1 0
BL23785_cuf33 1 0
BL23794_cuf1 1 0
BL23819_cuf3 1 0
BL23904_cuf5 1 0
BL23908_evm0 1 0
BL23919_cuf2 1 0
BL24072_evm0 1 0
BL24107_cuf1 1 0
BL24163_cuf0 15 0
BL24184_cuf0 1 0
BL24260_cuf4 1 0
BL24283_cuf2 1 0
BL24307_cuf2 2 0
BL24317_cuf1 3 0
BL24322_cuf4 1 0
BL24346_evm1 3 0
BL24370_cuf0 2 0
BL24379_cuf1 1 0
BL24418_cuf2 2 0
BL24510_cuf1 1 0
BL24528_cuf1 1 0
BL24567_cuf1 1 0
BL24573_cuf25 2 0
BL24653_cuf0 1 0
BL24731_cuf0 1 0
BL24742_cuf0 2 0
BL24775_evm0 1 0
BL24785_cuf3 1 0
BL24870_cuf1 1 0
BL24909_cuf0 1 0
BL24937_cuf2 1 0
BL24956_evm0 1 0
BL24985_cuf0 5 0
BL25167_evm0 0 1
BL25233_evm0 9 0
BL25257_evm0 1 0
BL25274_evm0 1 0
BL25386_evm3 1 0
BL25417_evm0 1 0
BL25453_evm0 1 0
BL25581_evm0 1 0
BL25795_evm0 1 0
BL25819_evm0 1 0
BL25834_evm0 1 0
BL25954_evm0 1 0
BL25966_evm0 0 2
BL25983_evm0 1 0
BL26029_evm0 4 0
BL26159_evm0 1 0
BL26172_evm0 2 0
BL26245_evm0 2 1
BL26378_evm0 0 1
BL26636_evm0 0 2
BL26837_evm0 1 0
BL26856_evm0 13 0
BL26978_evm0 0 13
BL26979_evm0 0 2
BL26982_evm0 1 0
BL27140_evm0 1 0
BL27432_evm0 1 0
BL27433_evm0 0 1
BL27469_evm0 1 0
BL27521_evm0 1 0
BL27522_evm0 1 0
BL27563_evm0 2 0
BL27603_evm0 0 24
BL27707_evm0 0 2
BL27832_evm0 1 0
BL27850_evm0 4 0
BL27926_evm0 1 0
BL28013_evm0 1 0
BL28015_evm0 1 0
BL28025_evm1 2 0
BL28305_evm1 1 0
BL28715_evm0 2 0
BL28749_evm0 4 0
BL28800_evm0 4 0
BL28809_evm0 0 1
BL29099_evm0 1 0
BL29155_evm0 0 1
BL29189_evm0 3 0
BL29620_evm0 0 1
BL29697_evm0 1 0
BL29753_evm0 0 10
BL29762_evm0 7 0
BL29821_evm0 1 0
BL29873_evm0 1 0
BL29896_evm0 1 0
BL30113_evm0 1 0
BL30172_evm0 1 0
BL30191_evm0 1 0
BL30230_evm0 1 0
BL30242_evm0 1 0
BL30251_evm0 2 0
BL30367_evm0 4 1
BL30479_evm0 0 18
BL30481_evm0 0 1
BL30483_evm0 2 1
BL30868_evm0 1 0
BL30905_evm0 3 0
BL30975_evm0 13 0
BL31151_evm0 3 0
BL31182_evm0 1 0
BL31192_evm0 0 1
BL31311_evm0 3 0
BL31315_evm0 5 1
BL31320_evm0 0 1
BL31402_evm0 6 0
BL31643_evm0 0 4
BL31942_evm0 1 0
BL32037_evm0 2 0
BL32154_evm0 0 3
BL32173_evm0 5 0
BL32183_evm0 1 0
BL32219_evm0 2 0
BL32224_evm0 3 0
BL32227_evm0 4 0
BL32240_evm0 1 0
BL32260_evm0 3 0
BL32280_evm0 0 1
BL32285_evm0 7 0
BL32337_evm0 1 0
