Transcript Sense_junction_reads Antisense_junction_reads
BL07125_evm0 1 0
BL07126_evm0 3 0
BL07142_cuf2 1 0
BL07160_cuf6 0 1
BL07164_cuf2 1 0
BL07171_evm1 1 0
BL07172_evm3 3 0
BL07187_cuf0 2 0
BL07209_cuf9 1 0
BL07211_cuf1 0 1
BL07219_cuf2 1 0
BL07220_evm5 1 0
BL07229_cuf0 1 0
BL07245_evm9 1 0
BL07317_cuf7 2 0
BL07343_cuf5 1 0
BL07364_cuf26 1 0
BL07377_cuf0 2 0
BL07431_evm0 1 0
BL07432_cuf0 1 0
BL07437_cuf0 0 1
BL07479_cuf0 2 0
BL07494_cuf0 2 0
BL07510_evm3 1 0
BL07515_cuf1 1 0
BL07551_cuf9 1 0
BL07569_cuf0 4 0
BL07584_cuf3 1 0
BL07639_cuf0 3 0
BL07707_cuf0 1 0
BL07715_cuf8 1 0
BL07716_cuf0 4 0
BL07748_evm0 1 0
BL07766_evm7 0 1
BL07773_evm0 1 0
BL07808_evm0 4 0
BL07838_cuf17 1 0
BL07855_cuf0 1 0
BL07914_cuf2 1 0
BL07917_cuf0 1 0
BL07918_cuf1 1 0
BL07938_cuf10 1 0
BL07962_cuf0 1 0
BL07967_cuf0 1 0
BL07968_cuf4 1 0
BL08018_cuf9 11 0
BL08022_evm0 1 0
BL08026_cuf4 1 0
BL08046_cuf0 1 0
BL08064_cuf0 2 0
BL08086_cuf3 1 0
BL08089_cuf4 4 0
BL08110_evm0 1 0
BL08118_evm0 1 0
BL08129_evm0 1 0
BL08136_evm0 1 0
BL08176_cuf0 1 0
BL08228_cuf1 1 0
BL08253_cuf0 1 0
BL08308_evm0 1 0
BL08317_cuf2 1 0
BL08320_evm1 1 0
BL08342_cuf4 1 0
BL08344_evm0 6 0
BL08348_cuf8 1 0
BL08386_cuf0 1 0
BL08387_cuf0 1 0
BL08401_cuf2 1 0
BL08409_evm5 1 0
BL08412_cuf3 2 0
BL08420_cuf0 1 0
BL08478_cuf2 1 0
BL08481_cuf4 3 0
BL08487_cuf0 1 0
BL08498_cuf3 1 0
BL08555_cuf0 1 0
BL08577_evm5 1 0
BL08583_cuf2 1 0
BL08650_evm0 1 0
BL08655_cuf0 2 0
BL08657_cuf1 1 0
BL08663_evm1 1 0
BL08669_evm31 4 0
BL08684_cuf0 2 0
BL08693_cuf0 1 0
BL08732_cuf4 1 0
BL08743_cuf0 1 0
BL08760_evm1 1 0
BL08815_cuf2 1 0
BL08833_cuf5 1 0
BL08839_cuf4 1 0
BL08877_evm0 3 0
BL08893_evm0 1 0
BL08902_cuf2 1 0
BL08950_cuf0 27 0
BL09016_evm3 7 0
BL09088_cuf4 14 0
BL09110_cuf0 1 0
BL09112_evm0 1 0
BL09152_cuf1 3 0
BL09198_evm0 1 0
BL09206_cuf9 1 0
BL09245_cuf8 1 0
BL09246_cuf1 1 0
BL09248_cuf3 1 0
BL09257_evm0 1 0
BL09261_cuf10 4 0
BL09280_evm1 2 0
BL09320_cuf0 4 0
BL09343_evm0 30 0
BL09346_cuf1 1 0
BL09427_cuf2 1 0
BL09437_cuf5 2 0
BL09486_cuf0 1 0
BL09499_evm5 1 0
BL09570_cuf1 1 0
BL09580_evm0 1 0
BL09594_cuf12 1 0
BL09610_cuf0 1 0
BL09614_evm0 1 0
BL09619_cuf0 3 0
BL09660_evm0 1 0
BL09705_cuf2 2 0
BL09721_evm0 1 0
BL09757_cuf2 1 0
BL09792_evm0 2 0
BL09798_cuf2 1 0
BL09810_cuf0 1 0
BL09813_evm0 2 0
BL09861_evm6 1 0
BL09898_cuf0 1 0
BL09923_evm0 1 0
BL09952_evm14 1 0
BL09971_cuf1 2 0
BL10112_cuf0 1 0
BL10119_cuf6 1 0
BL10153_cuf5 1 0
BL10159_cuf4 1 0
BL10205_cuf2 1 0
BL10207_cuf7 5 0
BL10245_evm1 1 0
BL10268_evm0 1 0
BL10270_cuf20 1 0
BL10273_cuf1 7 0
BL10321_cuf6 1 0
BL10348_cuf4 2 0
BL10353_cuf0 2 0
BL10374_cuf4 1 0
BL10400_cuf0 4 0
BL10432_cuf1 1 0
BL10437_cuf13 1 0
BL10442_cuf4 3 0
BL10461_cuf0 3 0
BL10475_evm0 1 0
BL10511_evm4 1 0
BL10524_evm0 1 0
BL10529_cuf2 1 0
BL10537_evm0 1 0
BL10554_cuf4 1 0
BL10577_cuf17 33 0
BL10582_cuf2 1 0
BL10619_cuf0 1 0
BL10644_cuf0 1 0
BL10678_evm0 1 0
BL10686_evm0 1 0
BL10687_cuf0 1 0
BL10804_cuf0 0 1
BL10815_evm1 1 0
BL10838_cuf0 1 0
BL10863_cuf15 1 0
BL10888_cuf0 1 0
BL10893_evm2 2 0
BL10941_cuf0 3 0
BL10944_evm0 1 0
BL10961_evm0 1 0
BL10970_cuf0 4 0
BL10973_cuf0 1 0
BL10974_cuf0 1 0
BL10976_cuf3 1 0
BL10993_cuf9 2 0
BL11035_cuf3 1 0
BL11086_cuf6 59 0
BL11155_cuf0 1 0
BL11167_evm2 1 0
BL11181_evm0 2 0
BL11218_cuf4 1 0
BL11226_evm2 4 0
BL11228_cuf4 1 0
BL11241_cuf4 1 0
BL11244_evm0 1 0
BL11260_cuf8 1 0
BL11264_evm19 2 0
BL11268_cuf1 1 0
BL11269_cuf18 1 0
BL11320_cuf10 1 0
BL11347_evm2 5 0
BL11361_cuf0 1 0
BL11379_evm0 7 0
BL11393_evm0 2 0
BL11395_evm2 1 0
BL11398_cuf1 1 0
BL11402_evm0 1 0
BL11412_cuf2 1 0
BL11419_cuf1 18 0
BL11443_cuf12 4 0
BL11474_evm0 1 0
BL11484_cuf0 1 0
BL11508_cuf0 1 0
BL11510_cuf2 4 0
BL11517_evm1 1 0
BL11575_evm0 1 0
BL11631_cuf0 1 0
BL11640_cuf0 1 0
BL11653_cuf2 1 0
BL11654_evm5 2 0
BL11761_cuf28 1 0
BL11829_cuf0 1 0
BL11832_cuf0 1 0
BL11844_cuf3 1 0
BL11860_cuf0 3 0
BL11877_evm0 1 0
BL11895_cuf3 1 0
BL11901_evm0 1 0
BL11911_cuf1 2 0
BL11921_cuf8 1 0
BL11925_cuf5 4 0
BL11929_cuf0 3 0
BL11930_evm0 17 0
BL11938_cuf0 1 0
BL11951_cuf9 1 0
BL11974_evm8 1 0
BL12015_cuf3 1 0
BL12036_evm0 1 0
BL12041_cuf0 1 0
BL12062_evm0 4 0
BL12074_cuf0 1 0
BL12088_evm3 1 0
BL12119_evm2 1 0
BL12124_evm0 1 0
BL12192_cuf3 1 0
BL12254_cuf5 9 0
BL12276_cuf0 1 0
BL12291_cuf3 1 0
BL12308_cuf3 1 0
BL12317_evm5 1 0
BL12329_cuf5 2 0
BL12367_cuf0 1 0
BL12371_cuf24 4 0
BL12401_cuf15 5 0
BL12445_cuf1 1 0
BL12447_evm6 1 0
BL12450_evm1 0 1
BL12460_cuf0 1 0
BL12464_cuf2 1 0
BL12481_cuf0 8 0
BL12500_evm3 2 0
BL12514_evm7 1 0
BL12516_cuf0 1 0
BL12521_cuf1 1 0
BL12527_cuf0 1 0
BL12585_cuf5 1 0
BL12625_evm1 1 0
BL12629_cuf2 1 0
BL12671_cuf2 1 0
BL12689_cuf0 2 0
BL12709_cuf3 3 0
BL12722_cuf0 1 0
BL12761_cuf0 3 0
BL12780_cuf0 1 0
BL12807_cuf0 1 0
BL12811_cuf1 1 0
BL12817_cuf0 2 0
BL12819_cuf8 1 0
BL12822_cuf7 1 0
BL12826_cuf0 3 0
BL12832_evm2 1 0
BL12845_evm0 3 0
BL12853_cuf0 1 0
BL12862_cuf0 1 0
BL12864_cuf0 2 0
BL12865_cuf0 1 0
BL12890_evm0 2 0
BL12898_evm5 1 0
BL12958_cuf1 2 0
BL12973_evm0 1 0
BL13009_cuf0 3 0
BL13038_cuf0 2 0
BL13047_cuf0 1 0
BL13050_cuf0 1 0
BL13074_evm0 1 0
BL13089_cuf0 1 0
BL13108_cuf0 1 0
BL13142_cuf11 1 0
BL13153_cuf0 1 0
BL13196_cuf1 3 0
BL13202_cuf1 1 0
BL13219_cuf0 1 0
BL13235_evm0 1 0
BL13238_cuf3 2 0
BL13300_cuf6 1 0
BL13310_cuf3 10 0
BL13311_cuf0 2 0
BL13341_cuf8 2 0
BL13342_cuf0 2 0
BL13383_cuf2 2 0
BL13393_cuf1 1 0
BL13397_cuf23 1 0
BL13435_evm1 1 0
BL13490_evm0 3 0
BL13500_cuf1 3 0
BL13506_cuf0 1 0
BL13519_evm17 1 0
BL13533_evm0 1 0
BL13538_cuf22 1 0
BL13585_evm0 5 0
BL13586_evm14 1 0
BL13588_cuf3 1 0
BL13654_cuf0 1 0
BL13668_evm7 34 0
BL13761_evm8 3 0
BL13821_evm6 1 0
BL13859_cuf1 1 0
BL13877_cuf0 2 0
BL13892_cuf4 1 0
BL13893_cuf1 2 0
BL13909_cuf5 1 0
BL13973_evm8 1 0
BL13987_cuf5 2 0
BL13988_cuf1 10 0
BL13990_cuf0 1 0
BL14014_cuf3 1 0
BL14048_cuf0 10 0
BL14061_cuf0 1 0
BL14062_cuf14 9 0
BL14103_cuf0 1 0
BL14114_cuf0 1 0
BL14127_cuf0 5 0
BL14132_cuf3 3 0
BL14180_evm1 1 0
BL14210_cuf0 1 0
BL14272_cuf0 1 0
BL14290_cuf4 3 0
BL14299_cuf4 1 0
BL14308_cuf0 1 0
BL14311_cuf1 2 0
BL14328_cuf3 24 0
BL14335_cuf2 1 0
BL14337_evm0 1 0
BL14407_evm0 1 0
BL14418_cuf1 1 0
BL14422_evm0 92 0
BL14448_cuf8 1 0
BL14449_evm0 1 0
BL14474_cuf0 1 0
BL14475_cuf19 2 0
BL14519_cuf4 1 0
BL14526_evm6 3 0
BL14561_cuf0 1 0
BL14581_evm4 1 0
BL14596_cuf0 2 0
BL14610_evm0 1 0
BL14641_cuf2 1 0
BL14678_evm0 1 0
BL14680_cuf0 1 0
BL14696_cuf0 3 0
BL14730_evm1 3 0
BL14736_cuf0 1 0
BL14839_cuf2 1 0
BL14874_evm0 1 0
BL14888_evm1 1 0
BL14971_cuf2 1 0
BL15028_evm0 0 1
BL15029_evm5 1 0
BL15038_cuf2 1 0
BL15050_evm0 1 0
BL15060_cuf5 1 0
BL15061_cuf1 1 0
BL15111_cuf3 1 0
BL15112_cuf7 1 0
BL15123_cuf1 2 0
BL15151_cuf8 1 0
BL15183_cuf5 0 1
BL15265_evm7 1 0
BL15273_cuf1 1 0
BL15278_cuf9 1 0
BL15341_cuf0 1 0
BL15347_cuf0 1 0
BL15350_cuf3 1 0
BL15354_cuf1 1 0
BL15368_cuf2 1 0
BL15375_cuf0 2 0
BL15376_cuf7 1 0
BL15379_evm0 1 0
BL15384_cuf0 1 0
BL15398_cuf3 1 0
BL15405_cuf2 1 0
BL15432_cuf2 1 0
BL15447_cuf0 1 0
BL15448_cuf10 1 0
BL15449_cuf0 11 0
BL15463_evm0 1 0
BL15467_cuf0 1 0
BL15501_evm1 2 0
BL15515_evm0 1 0
BL15517_cuf3 3 0
BL15522_cuf0 3 0
BL15540_cuf4 2 0
BL15565_evm1 1 0
BL15619_cuf0 2 0
BL15627_cuf0 1 0
BL15631_cuf1 7 0
BL15673_evm2 1 0
BL15679_evm6 1 0
BL15722_evm1 3 0
BL15729_cuf0 1 0
BL15753_evm0 5 0
BL15756_cuf27 1 0
BL15767_evm0 1 0
BL15788_cuf0 0 1
BL15848_cuf2 1 0
BL15852_evm5 1 0
BL15862_cuf0 23 0
BL15892_evm1 1 0
BL15912_cuf3 1 0
BL15914_cuf9 2 0
BL15918_evm1 1 0
BL15953_evm12 1 0
BL15961_cuf2 1 0
BL15964_cuf2 1 0
BL15972_evm0 2 0
BL15991_cuf1 1 0
BL16001_cuf0 1 0
BL16013_cuf0 1 0
BL16020_cuf1 3 0
BL16027_cuf0 2 0
BL16031_cuf0 1 0
BL16053_cuf0 1 0
BL16083_evm1 1 0
BL16098_cuf0 2 0
BL16116_evm5 1 0
BL16120_evm6 0 15
BL16148_evm2 1 0
BL16209_cuf0 1 0
BL16215_cuf0 2 0
BL16216_cuf0 1 0
BL16252_cuf2 1 0
BL16254_cuf6 4 0
BL16290_evm16 1 0
BL16326_cuf5 1 0
BL16333_cuf0 1 0
BL16345_cuf2 1 0
BL16372_cuf1 5 0
BL16378_evm3 1 0
BL16392_evm0 1 0
BL16447_cuf2 2 0
BL16460_cuf1 1 0
BL16497_cuf1 35 0
BL16504_cuf0 1 0
BL16509_cuf2 1 0
BL16517_cuf1 4 0
BL16569_cuf1 11 0
BL16595_cuf2 1 0
BL16612_cuf3 1 0
BL16619_evm0 1 0
BL16635_cuf5 1 0
BL16682_cuf6 1 0
BL16701_evm6 1 0
BL16702_cuf9 2 0
BL16738_cuf3 1 0
BL16771_evm1 1 0
BL16808_evm0 2 0
BL16824_evm0 1 0
BL16880_cuf0 1 0
BL16884_cuf5 2 0
BL16889_evm0 1 0
BL16900_cuf1 3 0
BL16902_cuf3 1 0
BL16913_evm0 5 0
BL16944_cuf6 1 0
BL17083_cuf1 1 0
BL17095_evm0 1 0
BL17103_cuf2 2 0
BL17144_cuf22 1 0
BL17148_cuf3 1 0
BL17160_evm2 1 0
BL17182_cuf0 1 0
BL17215_cuf17 5 0
BL17232_cuf1 1 0
BL17288_cuf0 1 0
BL17323_cuf0 1 0
BL17334_cuf0 6 0
BL17342_cuf0 1 0
BL17347_evm0 1 0
BL17357_evm2 1 0
BL17362_cuf4 1 0
BL17390_cuf3 1 0
BL17409_evm0 1 0
BL17428_cuf1 1 0
BL17436_cuf3 1 0
BL17451_evm7 1 0
BL17457_cuf3 1 0
BL17486_evm13 5 0
BL17497_cuf1 1 0
BL17499_cuf0 1 0
BL17502_cuf0 1 0
BL17508_cuf5 2 0
BL17534_cuf2 1 0
BL17546_evm0 2 0
BL17560_cuf3 1 0
BL17609_cuf1 1 0
BL17625_cuf0 1 0
BL17631_cuf0 3 0
BL17676_cuf1 1 0
BL17702_cuf0 1 0
BL17751_evm0 15 0
BL17784_cuf0 1 0
BL17794_cuf5 2 0
BL17825_cuf0 3 0
BL17852_evm0 1 0
BL17871_cuf2 3 0
BL17903_cuf0 3 0
BL17905_cuf0 1 0
BL17910_evm11 1 0
BL17939_cuf27 1 0
BL17942_cuf0 1 0
BL17943_cuf1 2 0
BL17953_evm7 3 0
BL17989_evm0 1 0
BL17999_cuf3 1 0
BL18002_evm0 1 0
BL18005_evm1 2 0
BL18009_cuf0 2 0
BL18019_evm2 3 0
BL18035_cuf0 1 0
BL18057_evm1 1 0
BL18084_cuf1 1 0
BL18111_cuf0 2 0
BL18115_evm2 13 0
BL18132_cuf7 1 0
BL18177_evm1 1 0
BL18198_cuf0 2 0
BL18235_cuf2 5 0
BL18239_cuf0 1 0
BL18300_cuf12 1 0
BL18301_cuf0 1 0
BL18316_evm0 3 0
BL18447_cuf1 1 0
BL18458_evm0 1 1
BL18478_cuf5 1 0
BL18489_cuf28 8 0
BL18496_cuf2 1 0
BL18534_cuf1 1 0
BL18595_evm6 1 0
BL18596_cuf0 1 0
BL18606_cuf5 1 0
BL18618_cuf0 1 0
BL18677_cuf0 1 0
BL18679_cuf1 1 0
BL18681_cuf0 2 0
BL18684_evm6 0 1
BL18717_cuf27 2 0
BL18741_cuf1 3 0
BL18768_evm0 1 0
BL18774_evm0 1 0
BL18778_cuf0 1 0
BL18791_cuf0 1 0
BL18808_cuf0 1 0
BL18811_cuf1 2 0
BL18824_cuf0 1 0
BL18846_cuf3 6 0
BL18854_cuf2 1 0
BL18878_evm5 1 0
BL18901_cuf0 1 0
BL18905_cuf4 6 0
BL18944_cuf0 1 0
BL18946_cuf8 3 0
BL18947_cuf0 5 0
BL18948_cuf4 9 0
BL19017_cuf1 1 0
BL19028_cuf0 1 0
BL19062_cuf4 7 0
BL19081_cuf10 3 0
BL19114_cuf10 1 0
BL19124_cuf1 3 0
BL19170_evm12 2 0
BL19175_cuf0 1 0
BL19186_evm0 1 0
BL19205_evm1 1 0
BL19234_evm4 1 0
BL19235_cuf0 1 0
BL19273_cuf0 1 0
BL19282_cuf1 1 0
BL19304_cuf2 5 0
BL19311_cuf0 1 0
BL19327_evm0 1 0
BL19339_evm0 2 0
BL19346_evm0 2 0
BL19358_cuf0 1 0
BL19396_cuf0 2 0
BL19412_cuf2 0 1
BL19510_cuf1 2 0
BL19538_cuf0 1 0
BL19543_cuf0 2 0
BL19549_cuf0 1 0
BL19648_cuf0 1 0
BL19673_cuf2 1 0
BL19705_cuf1 1 0
BL19710_cuf0 1 0
BL19846_evm0 2 0
BL19853_cuf24 3 0
BL19907_cuf1 1 0
BL19939_cuf12 4 0
BL19979_cuf0 1 0
BL19990_cuf4 4 0
BL19992_cuf0 5 0
BL19996_cuf3 1 0
BL19999_cuf2 5 0
BL20011_cuf3 1 0
BL20017_evm0 1 0
BL20023_evm1 1 0
BL20034_cuf7 6 0
BL20058_cuf0 1 0
BL20082_cuf2 1 0
BL20127_evm0 7 0
BL20200_cuf2 1 0
BL20249_evm9 26 0
BL20276_evm0 1 0
BL20320_cuf1 1 0
BL20322_evm10 1 0
BL20332_evm1 1 0
BL20333_evm1 2 0
BL20346_evm25 1 0
BL20359_cuf0 1 0
BL20390_evm11 1 0
BL20489_cuf14 2 0
BL20493_evm0 1 0
BL20495_cuf0 62 0
BL20503_cuf0 1 0
BL20537_cuf0 3 0
BL20563_cuf0 1 0
BL20621_cuf7 1 0
BL20663_evm2 1 0
BL20683_cuf0 0 1
BL20705_cuf0 1 0
BL20736_cuf0 1 0
BL20741_cuf0 1 0
BL20765_evm0 1 0
BL20788_cuf2 2 0
BL20797_evm0 1 0
BL20831_evm0 1 0
BL20838_cuf0 1 0
BL20871_cuf1 1 0
BL20968_cuf1 1 0
BL21006_cuf0 1 0
BL21041_cuf0 1 0
BL21043_cuf3 1 0
BL21046_cuf0 0 1
BL21063_cuf0 3 0
BL21124_cuf0 1 0
BL21134_evm5 3 0
BL21142_cuf0 1 0
BL21166_cuf1 3 0
BL21234_cuf0 1 0
BL21371_cuf1 1 0
BL21398_cuf1 1 0
BL21409_cuf2 4 0
BL21419_evm0 1 0
BL21436_cuf1 1 0
BL21437_cuf0 2 0
BL21452_cuf1 9 0
BL21454_cuf1 2 0
BL21461_cuf0 3 0
BL21481_cuf3 1 0
BL21510_cuf0 2 0
BL21513_cuf23 3 0
BL21528_evm14 1 0
BL21535_evm2 1 0
BL21548_evm2 1 0
