Transcript Sense_junction_reads Antisense_junction_reads
BL15227_evm0 1 0
BL15673_evm2 1 0
BL16497_cuf1 1 0
BL20967_cuf1 1 0
BL83748_cuf1 1 0
BL95621_evm1 0 1
BL95811_evm2 0 1
