Transcript Sense_junction_reads Antisense_junction_reads
BL06897_cuf29 0 1
BL20132_cuf0 53 0
BL24129_evm7 4 0
BL33871_cuf0 1 0
BL96881_cuf0 22 0
BL96949_cuf3 1 0
