Transcript Sense_junction_reads Antisense_junction_reads
BL16920_evm6 0 1
BL16921_cuf0 3 0
BL16944_cuf6 1 0
BL16947_evm5 2 0
BL16961_evm0 2 0
BL16964_cuf5 1 0
BL16977_cuf0 1 0
BL17014_cuf1 1 0
BL17020_cuf0 1 0
BL17031_evm0 1 0
BL17033_cuf0 2 0
BL17042_cuf2 2 0
BL17073_cuf3 2 0
BL17097_cuf6 1 0
BL17130_evm3 1 0
BL17144_cuf22 1 0
BL17174_cuf2 1 0
BL17187_evm2 11 0
BL17213_evm0 1 0
BL17215_cuf17 1 0
BL17219_cuf1 1 0
BL17259_evm3 2 0
BL17291_cuf0 1 0
BL17334_cuf0 16 0
BL17343_cuf1 3 0
BL17360_evm1 5 0
BL17366_evm0 1 0
BL17409_evm0 2 0
BL17430_cuf2 1 0
BL17451_evm7 1 0
BL17456_cuf3 1 0
BL17457_cuf3 3 0
BL17459_cuf0 1 0
BL17474_cuf0 1 0
BL17476_cuf0 1 0
BL17486_evm13 1 0
BL17497_cuf1 1 0
BL17521_evm1 1 0
BL17529_cuf0 1 0
BL17546_evm0 1 0
BL17626_evm8 1 0
BL17635_evm0 1 0
BL17641_cuf0 1 0
BL17642_cuf27 2 0
BL17751_evm0 27 0
BL17766_cuf0 2 0
BL17785_cuf0 1 0
BL17794_cuf5 3 0
BL17799_cuf3 1 0
BL17825_cuf0 1 0
BL17839_evm5 1 0
BL17849_cuf3 1 0
BL17869_cuf0 1 0
BL17902_evm4 1 0
BL17903_cuf0 1 0
BL17929_cuf0 18 0
BL17943_cuf1 1 0
BL17953_evm7 1 0
BL17986_cuf1 1 0
BL17989_evm0 5 0
BL17994_cuf2 1 0
BL17999_cuf3 1 0
BL18002_evm0 1 0
BL18009_cuf0 1 0
BL18035_cuf0 1 0
BL18043_cuf1 1 0
BL18111_cuf0 1 0
BL18115_evm2 1 0
BL18128_evm0 1 0
BL18133_cuf0 1 0
BL18164_cuf0 1 0
BL18198_cuf0 2 0
BL18204_cuf6 2 0
BL18207_evm2 1 0
BL18209_evm4 1 0
BL18235_cuf2 1 0
BL18261_cuf7 4 0
BL18297_cuf11 1 0
BL18301_cuf0 2 0
BL18318_cuf0 2 0
BL18348_cuf0 1 0
BL18358_cuf2 1 0
BL18388_evm1 1 0
BL18451_evm0 2 0
BL18458_evm0 1 3
BL18489_cuf28 3 0
BL18566_cuf0 1 0
BL18581_cuf7 1 0
BL18583_evm1 1 0
BL18595_evm6 2 0
BL18599_cuf0 0 1
BL18606_cuf5 1 0
BL18610_cuf30 1 0
BL18612_cuf0 1 0
BL18619_evm0 1 0
BL18620_cuf8 1 0
BL18647_cuf1 3 0
BL18668_cuf1 1 0
BL18677_cuf0 2 0
BL18716_evm0 3 0
BL18717_cuf27 1 0
BL18741_cuf1 1 0
BL18756_cuf5 1 0
BL18784_cuf1 1 0
BL18795_evm1 1 0
BL18801_cuf0 1 0
BL18808_cuf0 3 0
BL18811_cuf1 46 0
BL18838_cuf0 3 0
BL18850_cuf10 1 0
BL18871_evm5 2 0
BL18872_cuf1 1 0
BL18878_evm5 1 0
BL18895_evm0 1 0
BL18905_cuf4 9 0
BL18915_evm0 1 0
BL18932_evm0 1 0
BL18946_cuf8 2 0
BL18947_cuf0 3 0
BL18948_cuf4 1 0
BL18949_evm1 5 0
BL18954_evm0 2 0
BL18966_evm0 0 1
BL19029_cuf1 0 3
BL19036_cuf7 1 0
BL19040_cuf0 1 0
BL19062_cuf4 4 0
BL19075_cuf0 1 0
BL19081_cuf10 2 0
BL19132_cuf1 1 0
BL19182_cuf2 3 0
BL19234_evm4 3 0
BL19274_evm1 1 0
BL19282_cuf1 1 0
BL19295_cuf0 1 0
BL19304_cuf2 1 0
BL19311_cuf0 2 0
BL19402_evm0 1 0
BL19412_cuf2 0 3
BL19433_evm1 1 0
BL19444_evm0 1 0
BL19456_evm0 4 0
BL19458_cuf0 1 0
BL19476_cuf3 1 0
BL19489_cuf3 1 0
BL19490_cuf0 2 0
BL19495_evm8 2 0
BL19505_cuf0 1 0
BL19510_cuf1 4 0
BL19519_cuf11 1 0
BL19526_evm0 1 0
BL19538_cuf0 2 0
BL19543_cuf0 3 0
BL19549_cuf0 1 0
BL19563_evm1 2 0
BL19581_cuf0 1 0
BL19651_cuf0 1 0
BL19665_evm1 0 1
BL19667_cuf1 8 0
BL19673_cuf2 1 0
BL19677_evm3 1 0
BL19678_cuf7 1 0
BL19705_cuf1 9 0
BL19726_evm0 1 0
BL19740_evm0 1 0
BL19757_cuf2 1 0
BL19764_cuf21 1 0
BL19813_cuf4 6 0
BL19816_cuf6 1 0
BL19826_cuf0 1 0
BL19853_cuf24 1 0
BL19870_evm1 1 0
BL19990_cuf4 2 0
BL19992_cuf0 4 0
BL19995_evm1 3 0
BL20010_evm16 1 0
BL20034_cuf7 2 0
BL20048_cuf5 3 0
BL20058_cuf0 1 0
BL20076_cuf0 3 0
BL20082_cuf2 1 0
BL20084_cuf0 1 0
BL20091_cuf0 1 0
BL20127_evm0 3 0
BL20142_cuf0 1 0
BL20213_cuf0 2 0
BL20249_evm9 5 0
BL20284_cuf0 1 0
BL20305_cuf5 1 0
BL20325_evm0 2 0
BL20332_evm1 1 0
BL20389_cuf5 1 0
BL20403_evm0 6 0
BL20463_cuf2 1 0
BL20487_cuf0 1 0
BL20495_cuf0 2 0
BL20519_cuf2 1 0
BL20537_cuf0 1 0
BL20604_cuf4 1 0
BL20617_cuf1 1 0
BL20633_evm0 1 0
BL20670_evm3 1 0
BL20674_cuf0 1 0
BL20705_cuf0 3 0
BL20706_evm3 1 0
BL20723_evm0 1 0
BL20736_cuf0 1 0
BL20749_cuf0 1 0
BL20778_cuf1 1 0
BL20797_evm0 1 0
BL20819_evm0 1 0
BL20829_cuf0 1 0
BL20836_evm2 1 0
BL20882_cuf3 1 0
BL20886_cuf0 1 0
BL20899_evm4 2 0
BL20909_evm7 5 0
BL20918_evm0 2 0
BL20944_evm3 1 0
BL20968_cuf1 1 0
BL20972_cuf0 1 0
BL21037_cuf1 1 0
BL21041_cuf0 1 0
BL21044_cuf1 1 0
BL21051_cuf0 1 0
BL21063_cuf0 12 0
BL21076_cuf14 1 0
BL21102_cuf0 1 0
BL21118_evm2 1 0
BL21124_cuf0 1 0
BL21134_evm5 1 0
BL21141_evm1 2 0
BL21179_cuf2 1 0
BL21181_evm0 1 0
BL21183_cuf1 1 0
BL21232_cuf2 2 0
BL21255_cuf5 1 0
BL21279_cuf0 3 0
BL21327_cuf0 1 0
BL21339_evm6 1 0
BL21384_cuf0 1 0
BL21409_cuf2 5 0
BL21437_cuf0 1 0
BL21438_cuf5 1 0
BL21452_cuf1 13 0
BL21454_cuf1 3 0
BL21459_cuf0 1 0
BL21461_cuf0 1 0
BL21481_cuf3 2 0
BL21490_evm1 1 0
BL21504_evm0 1 0
BL21510_cuf0 1 0
BL21513_cuf23 1 0
BL21521_cuf0 1 0
BL21528_evm14 1 0
BL21533_cuf1 1 0
BL21561_cuf1 3 0
BL21562_cuf0 2 0
BL21573_cuf0 6 0
BL21577_evm13 4 0
BL21609_cuf4 1 0
BL21612_evm0 1 0
BL21614_evm0 9 0
BL21625_cuf3 2 0
BL21671_evm0 1 0
BL21681_evm0 1 0
BL21720_cuf0 1 0
BL21775_cuf1 1 0
BL21783_evm1 1 0
BL21812_evm2 1 0
BL21825_cuf13 1 0
BL21844_evm1 1 0
BL21849_cuf0 1 0
BL21875_cuf2 2 0
BL21944_cuf0 1 0
BL21967_cuf12 2 0
BL21971_cuf0 1 0
BL21979_evm0 1 0
BL21997_cuf14 1 0
BL22001_evm7 2 0
BL22014_cuf0 1 0
BL22049_cuf8 2 0
BL22075_cuf0 4 0
BL22077_cuf2 1 0
BL22079_cuf0 1 0
BL22086_cuf0 3 0
BL22098_evm2 1 0
BL22135_evm0 7 0
BL22152_cuf4 1 0
BL22212_cuf0 2 0
BL22249_evm0 21 0
BL22257_evm0 1 0
BL22259_cuf1 1 0
BL22266_cuf0 1 0
BL22281_evm1 17 0
BL22291_evm18 1 0
BL22297_evm2 3 0
BL22320_evm1 1 0
BL22355_evm0 1 0
BL22362_evm5 1 0
BL22379_cuf0 2 0
BL22406_evm0 1 0
BL22437_cuf1 1 0
BL22443_evm0 1 0
BL22464_evm1 7 0
BL22479_evm3 1 0
BL22481_cuf5 1 0
BL22516_evm2 2 0
BL22525_cuf0 3 0
BL22547_cuf0 14 0
BL22548_evm1 1 0
BL22571_cuf5 1 0
BL22578_cuf0 10 0
BL22666_cuf0 1 0
BL22683_cuf2 16 0
BL22711_evm0 2 0
BL22720_cuf2 2 0
BL22723_cuf2 3 0
BL22724_cuf2 1 0
BL22729_cuf0 1 0
BL22736_evm5 1 0
BL22742_evm1 1 0
BL22762_evm0 4 0
BL22769_evm4 5 0
BL22796_cuf4 1 0
BL22803_cuf1 2 0
BL22805_evm5 1 0
BL22808_cuf7 1 0
BL22809_cuf0 2 0
BL22815_evm0 1 0
BL22855_cuf0 1 0
BL22897_evm0 1 0
BL22907_cuf0 1 0
BL22927_evm7 2 0
BL22934_evm3 1 0
BL22944_cuf1 2 0
BL22945_cuf0 4 0
BL22954_cuf0 3 0
BL22961_cuf0 2 0
BL22984_cuf1 12 0
BL22993_cuf11 1 0
BL23000_cuf1 1 0
BL23017_cuf1 1 0
BL23022_cuf0 1 0
BL23026_cuf2 1 0
BL23045_cuf1 1 0
BL23053_cuf0 1 0
BL23062_evm1 1 0
BL23071_evm0 1 0
BL23072_evm0 1 0
BL23107_cuf2 1 0
BL23116_cuf1 1 0
BL23138_cuf1 1 0
BL23140_cuf3 1 0
BL23188_cuf1 2 0
BL23196_cuf1 1204 0
BL23200_cuf0 2 0
BL23219_evm8 0 1
BL23250_cuf4 1 0
BL23263_cuf0 1 0
BL23275_cuf6 1 0
BL23280_cuf2 1 0
BL23337_cuf0 8 0
BL23346_cuf3 1 0
BL23357_cuf0 1 0
BL23364_cuf0 2 0
BL23367_cuf0 1 0
BL23374_cuf3 1 0
BL23388_cuf7 1 0
BL23394_cuf0 0 6
BL23405_evm1 1 0
BL23412_evm0 1 0
BL23432_cuf0 1 0
BL23437_evm1 1 0
BL23463_cuf35 1 0
BL23469_cuf1 1 0
BL23499_cuf0 1 0
BL23500_cuf4 1 0
BL23502_evm0 76 0
BL23509_cuf5 1 0
BL23516_cuf0 3 0
BL23528_cuf1 1 0
BL23531_evm0 29 0
BL23551_cuf0 1 0
BL23559_evm0 2 0
BL23564_cuf0 1 0
BL23582_cuf1 2 0
BL23591_cuf0 1 0
BL23619_cuf0 3 0
BL23646_cuf1 2 0
BL23697_evm1 1 0
BL23704_cuf0 1 0
BL23801_cuf5 1 0
BL23844_evm0 1 0
BL23850_cuf0 1 0
BL23858_evm1 31 0
BL23879_evm4 1 0
BL23884_cuf1 1 0
BL23902_evm0 2 0
BL23908_evm0 19 0
BL23914_cuf1 1 0
BL23916_evm0 1 0
BL23957_evm1 2 0
BL23970_cuf4 2 0
BL23978_cuf0 1 0
BL23985_cuf2 1 0
BL24016_cuf1 1 0
BL24032_evm0 33 0
BL24063_evm3 1 0
BL24086_cuf2 1 0
BL24092_cuf9 2 0
BL24125_cuf7 4 0
BL24132_evm0 2 0
BL24189_cuf6 2 0
BL24220_cuf3 2 0
BL24257_cuf1 1 0
BL24283_cuf2 3 0
BL24307_cuf2 7 0
BL24317_cuf1 3 0
BL24346_evm1 1 0
BL24349_evm0 1 0
BL24353_evm10 1 0
BL24370_cuf0 21 0
BL24394_cuf0 1 0
BL24404_cuf3 4 0
BL24405_cuf1 1 0
BL24416_cuf0 7 0
BL24435_cuf3 6 0
BL24436_cuf0 1 0
BL24460_cuf0 2 0
BL24529_cuf1 1 0
BL24543_evm2 1 0
BL24550_cuf9 1 0
BL24573_cuf25 1 0
BL24677_cuf1 1 0
BL24691_cuf5 2 0
BL24697_cuf0 1 0
BL24787_cuf1 1 0
BL24814_cuf0 1 0
BL24835_cuf0 2 0
BL24840_cuf0 2 0
BL24870_cuf1 1 0
BL24880_evm1 1 0
BL24884_cuf2 1 0
BL24918_cuf0 1 0
BL25007_evm0 1 0
BL25013_evm9 1 0
BL25249_evm0 0 1
BL25332_evm0 1 0
BL25411_evm0 2 0
BL25759_evm0 6 0
BL25875_evm0 1 0
BL26785_evm0 4 0
BL26885_evm0 1 0
BL27093_evm0 1 0
BL27160_evm0 1 0
BL27308_evm0 2 0
BL27319_evm0 1 0
BL27422_evm0 1 0
BL27820_evm0 1 0
BL27832_evm0 1 0
BL28448_evm0 0 39
BL28525_evm0 1 0
BL28537_evm0 2 0
BL28801_evm0 1 0
BL29000_evm0 1 0
BL29105_evm0 3 0
BL29330_evm0 0 1
BL29777_evm0 2 0
BL29981_evm0 1 0
BL30010_evm0 1 0
BL30105_evm0 0 1
BL30195_evm0 649 0
BL30209_evm0 1 0
BL30690_evm1 2 0
BL30874_evm0 234 0
BL31118_evm0 1 0
BL31218_evm0 1 0
BL31354_evm0 1 0
BL31475_evm0 1 0
BL31589_evm0 1 0
BL31639_evm0 1 0
BL32240_evm0 1 0
BL33379_cuf0 2 0
BL33699_cuf0 1 0
BL37482_cuf0 4 0
BL38167_cuf0 1 0
BL39784_cuf0 1 0
BL39845_cuf0 2 0
BL40004_cuf0 1 0
BL41703_cuf1 1 0
BL42767_cuf0 2 0
BL43122_cuf0 1 0
BL43221_cuf0 1 0
BL43826_cuf0 1 0
BL44459_cuf0 1 0
BL44569_cuf0 1 0
BL44914_cuf0 2 0
BL44948_cuf0 2 0
BL46714_cuf3 1 0
BL48213_cuf1 1 0
BL48520_cuf0 3 0
BL49076_cuf0 1 0
BL49873_cuf1 4 0
BL50431_cuf2 1 0
BL51028_cuf0 1 0
BL51291_cuf0 1 0
BL51876_cuf0 2 0
BL53309_cuf1 2 0
BL53436_cuf2 7 0
BL54331_cuf0 1 0
BL54939_cuf0 1 0
BL55836_cuf3 1 0
BL56539_cuf0 1 0
BL57792_cuf0 1 0
BL58561_cuf0 3 0
BL58667_cuf0 1 0
BL59952_cuf0 15 0
BL61174_cuf0 4 0
BL62512_cuf1 1 0
BL64403_cuf5 1 0
BL65368_cuf0 1 0
BL65563_cuf1 1 0
BL67708_cuf3 1 0
BL67938_cuf0 1 0
BL68101_cuf3 1 0
BL68948_cuf1 1 0
BL69808_cuf0 0 1
BL70239_cuf0 1 0
BL70541_cuf0 1 0
BL71108_cuf0 1 0
BL72579_cuf2 1 0
BL73585_cuf0 28 0
BL74021_cuf0 1 0
BL74656_cuf0 1 0
BL74971_cuf0 1 0
BL74986_cuf4 16 0
BL75093_cuf0 1 0
BL75370_cuf0 1 0
BL75878_cuf0 1 0
BL76630_cuf0 5 0
BL76888_cuf0 1 0
BL77672_cuf2 1 0
BL80498_cuf0 1 0
BL80827_cuf0 2 0
BL82838_cuf0 3 0
BL84237_cuf3 1 0
BL84884_cuf0 1 0
BL88312_cuf0 1 0
BL88765_cuf3 7 0
BL88770_cuf0 6 0
BL90680_cuf12 1 0
BL90735_cuf0 1 0
BL95002_evm1 1 0
BL95013_evm0 1 0
BL95038_evm1 2 0
BL95071_evm0 1 0
BL95089_evm0 1 0
BL95094_evm0 3 0
BL95099_evm1 1 0
BL95100_evm0 1 0
BL95120_evm1 3 0
BL95145_evm0 1 0
BL95162_evm1 1 0
BL95169_evm1 1 0
BL95170_evm0 3 0
BL95177_evm0 1 0
BL95185_evm1 3 0
BL95188_evm1 1 0
BL95206_evm0 14 0
BL95207_evm1 2 0
BL95209_evm0 1 0
BL95215_evm1 2 0
BL95229_evm0 1 0
BL95256_evm0 1 0
BL95258_evm0 2 0
BL95259_evm1 2 0
BL95260_evm2 2 0
BL95280_evm2 1 0
BL95287_evm1 1 0
BL95288_evm0 4 0
BL95301_evm0 1 0
BL95306_evm0 1 0
BL95329_evm1 1 0
BL95371_evm1 1 0
BL95385_evm0 1 0
BL95395_evm0 5 0
BL95398_evm0 3 0
BL95417_evm0 1 0
BL95456_evm2 0 1
BL95468_evm1 4 0
BL95480_evm1 2 0
BL95481_evm2 3 0
BL95483_evm0 1 0
BL95506_evm0 3 0
BL95507_evm0 2 0
BL95508_evm1 3 0
BL95509_evm1 20 0
BL95510_evm0 1 0
BL95514_evm1 1 0
BL95519_evm1 2 0
BL95526_evm0 4 0
BL95527_evm1 1 0
BL95547_evm0 2 0
BL95550_evm0 1 0
BL95552_evm1 2 0
BL95563_evm0 2 0
BL95564_evm0 2 0
BL95565_evm1 2 0
BL95568_evm0 3 0
BL95581_evm0 1 0
BL95584_evm0 1 0
BL95586_evm0 1 0
BL95593_evm0 1 0
BL95595_evm1 1 0
BL95612_evm0 21 0
BL95613_evm1 11 0
BL95629_evm0 1 0
BL95641_evm0 1 0
BL95656_evm2 0 1
BL95676_evm1 2 0
BL95677_evm2 17 0
BL95690_evm2 1 0
BL95697_evm1 9 0
BL95698_evm0 2 0
BL95700_evm3 7 0
BL95703_evm0 6 0
BL95704_evm2 17 0
BL95705_evm1 1 0
BL95707_evm1 1 0
BL95723_evm0 1 0
BL95753_evm0 1 0
BL95754_evm2 7 0
BL95755_evm3 5 0
BL95773_evm0 1 0
BL95774_evm1 1 0
BL95775_evm0 1 0
BL95778_evm0 1 0
BL95784_evm1 1 0
BL95790_evm1 1 0
BL95807_evm1 1 0
BL95813_evm0 2 0
BL95815_evm1 1 0
BL95845_evm0 1 0
BL95851_evm1 1 0
BL95878_evm1 0 1
BL95900_evm0 2 0
BL95901_evm1 3 0
BL95919_evm1 26 0
BL95920_evm0 6 0
BL95955_evm1 5 0
BL95964_evm1 1 0
BL95965_evm0 6 0
BL95967_evm1 1 0
BL95988_evm0 1 0
BL95989_evm1 1 0
BL95990_evm0 114 0
BL95998_evm0 2 0
BL96001_evm1 2 0
BL96014_evm1 4 0
BL96026_evm1 1 0
BL96030_evm1 1 0
BL96031_evm0 4 0
BL96043_evm1 1 0
BL96088_evm0 1 0
BL96092_evm1 3 0
BL96105_evm1 3 0
BL96106_evm0 26 0
BL96117_evm3 1 0
BL96124_evm1 1 0
BL96142_evm0 1 0
BL96167_evm1 1 0
BL96168_evm0 1 0
BL96180_cuf9 0 1
BL96197_cuf6 1 0
BL96198_cuf7 7 0
BL96208_cuf0 1 0
BL96225_cuf3 44 0
BL96231_cuf3 1 0
BL96237_cuf3 1 0
BL96276_cuf2 1 0
BL96326_cuf2 3 0
BL96327_cuf8 1 0
BL96328_cuf0 1 0
BL96334_cuf1 1 0
BL96375_cuf32 1 0
BL96376_cuf36 2 0
BL96379_cuf43 1 0
BL96380_cuf44 1 0
BL96381_cuf45 5 0
BL96382_cuf49 2 0
BL96384_cuf62 1 0
BL96385_cuf64 1 0
BL96386_cuf65 1 0
BL96388_cuf67 1 0
BL96396_cuf76 1 0
BL96398_cuf80 1 0
BL96400_cuf6 1 0
BL96446_cuf1 1 0
BL96447_cuf2 1 0
BL96452_cuf8 1 0
BL96453_cuf0 8 0
BL96454_cuf16 1 0
BL96495_cuf0 1 0
BL96528_cuf10 319 0
BL96533_cuf4 1 0
BL96547_cuf1 7 0
BL96573_cuf6 1 0
BL96589_cuf20 1 0
BL96590_cuf0 2 0
BL96596_cuf14 1 0
BL96597_cuf16 4 0
BL96605_cuf29 2 0
BL96606_cuf31 1 0
BL96607_cuf34 2 0
BL96612_cuf41 1 0
BL96653_cuf3 1 0
BL96655_cuf7 1 0
BL96657_cuf13 1 0
BL96659_cuf19 1 0
BL96662_cuf70 1 0
BL96713_cuf1 2 0
BL96715_cuf0 1 0
BL96747_cuf22 0 1
BL96751_cuf3 3 0
BL96770_cuf0 393 0
BL96771_cuf8 5 0
BL96792_cuf0 1 0
BL96806_cuf11 1 0
BL96809_cuf1 1 0
BL96811_cuf0 1 0
BL96814_cuf2 1 0
BL96819_cuf5 11 0
BL96820_cuf17 2 0
BL96836_cuf10 1 0
BL96900_cuf1 5 0
BL96901_cuf5 2 0
BL96922_cuf1 2 0
BL96923_cuf21 2 0
BL96938_cuf4 1 0
BL96941_cuf1 1 0
BL96942_cuf7 1 0
BL96943_cuf12 2 0
BL96944_cuf15 1 0
BL96945_cuf16 6 0
BL96948_cuf1 2 0
BL96949_cuf3 1 0
BL96953_cuf2 1 0
BL96988_cuf1 2 0
BL97089_cuf1 280 0
BL97090_cuf29 135 0
BL97096_cuf1 1 0
BL97097_cuf3 2 0
BL97098_cuf9 2 0
BL97099_cuf13 1 0
BL97105_cuf6 2 0
BL97106_cuf7 1 0
BL97118_cuf0 4 0
BL97128_cuf1 1 0
BL97161_cuf0 2 0
BL97203_cuf2 2 0
BL97204_cuf0 44 0
BL97205_cuf19 2 0
BL97206_cuf20 11 0
BL97252_cuf0 2 0
BL97285_cuf3 1 0
BL97286_cuf4 1 0
BL97303_cuf5 1 0
BL97327_cuf2 1 0
BL97362_cuf3 2 0
BL97369_cuf13 290 0
BL97370_cuf26 459 0
BL97371_cuf0 2 0
BL97386_cuf1 1 0
BL97391_cuf5 11 0
BL97415_cuf0 1 0
BL97417_cuf0 20 0
BL97455_cuf7 1 0
BL97459_cuf13 3 0
BL97460_cuf0 1 0
BL97461_cuf1 1 0
BL97463_cuf2 3 0
BL97466_cuf1 5 0
BL97467_cuf8 6 0
BL97468_cuf1 1 0
