Transcript Sense_junction_reads Antisense_junction_reads
BL05262_cuf4 1 0
BL05661_evm1 1 0
BL08950_cuf0 1 0
BL10484_evm0 1 0
BL11652_cuf0 1 0
BL11743_cuf0 1 0
BL12481_cuf0 1 0
BL15029_evm5 1 0
BL16497_cuf1 1 0
BL30195_evm0 2 0
BL35608_cuf2 1 0
